"","stabr","fscskey","libid","libname","address","city","cnty","zip","zip4","addres_m2000","city_m2000","zip_m2000","zip4_m2000","phone2000","c_relatn","c_legbas","c_admin","c_fscs","geocode2000","popu_lsa2000","popu_und2000","centlib2000","branlib2000","bkmob2000","master2000","libraria2000","othpaid2000","totstaff2000","locgvt2000","stgvt2000","fedgvt2000","othincm2000","totincm2000","salaries2000","benefit2000","staffexp2000","totexpco2000","othopexp2000","totopexp2000","capital2000","bkvol2000","audio2000","video2000","subscrip2000","hrs_open2000","visits2000","referenc2000","totcir2000","loanto2000","loanfm2000","kidcircl2000","kidatten2000","elmatexp2000","elaccexp2000","elmats2000","elsvcacc2000","inetacc2000","inetuse2000","stfterms2000","gpterms2000","eres_usr2000","pub_fips2000","cntyfips2000","yr_sub2000","obereg2000","rstatus2000"
"57","AK","AK0076","AK0076-002","TICASUK LIBRARY","28 SOFTBALL FIELD","UNALAKLEET","NOME","99684","0028","P.O. BOX 28","UNALAKLEET","99684","0028","9076243053","NO","CI","SO","Y","CI1",747,747,1,0,0,0,0.43,0,0.43,7650,6300,0,0,13950,NA,NA,NA,1312,NA,14037,0,4250,40,75,9,816,1260,48,449,0,18,225,22,0,695,0,"Y","Y","PE",1,1,25,"02","180",2001,"08",2
"58","AK","AK0077","AK0077-002","VALDEZ CONSORTIUM LIBRARY","200 FAIRBANKS STREET","VALDEZ","VALDEZ-CORDOVA","99686","0609","P.O. BOX 609","VALDEZ","99686","0609","9078354632","NO","CI","SO","Y","CI1",4036,4036,1,0,0,1,2,2.55,4.55,332412,6300,0,12400,351112,210125,35596,245721,29421,62075,337217,0,44383,2392,793,116,2592,35853,1500,43099,367,960,7386,853,739,11940,38,"Y","Y","PE",5,12,285,"02","261",2001,"08",1
"59","AK","AK0078","AK0078-002","WASILLA PUBLIC LIBRARY","391 NORTH MAIN STREET","WASILLA","MATANUSKA-SUSITNA","99654","7085","391 NORTH MAIN STREET","WASILLA","99654","7085","9073765913","NO","CI","SO","Y","CI2",23420,23420,1,0,0,2,3,6,9,511179,6300,0,21332,538811,300573,85297,385870,32189,104507,522566,16563,54000,1480,1118,98,2080,117380,7328,130355,0,1069,67372,1202,0,33383,0,"Y","Y","PE",5,18,800,"02","170",2001,"08",2
"60","AK","AK0080","AK0080-002","WILLOW PUBLIC LIBRARY","MILE 69.5 PARKS HIGHWAY","WILLOW","MATANUSKA-SUSITNA","99688","0129","P.O. BOX 129","WILLOW","99688","0129","9074956424","NO","CO","SO","Y","CI2",5504,5504,1,0,0,0,1,0.7,1.7,110653,6300,0,0,116953,NA,NA,NA,17427,NA,116921,0,20507,666,859,94,1976,13766,1005,27299,29,319,11461,1277,85,6066,7,"Y","Y","PE",1,2,34,"02","170",2001,"08",1
"61","AK","AK0081","AK0081-002","IRENE INGLE PUBLIC LIBRARY","124 SECOND AVENUE","WRANGELL","WRANGELL-PETERSBU","99929","0679","P.O. BOX 679","WRANGELL","99929","0679","9078743535","NO","CI","SO","Y","CI1",2308,2308,1,0,0,0,1,2,3,154989,6300,0,10237,171526,78057,46104,124161,19677,24543,168381,135700,42043,740,1197,89,1924,24000,2700,25868,0,224,11504,839,0,2737,31,"Y","Y","PE",2,3,61,"02","280",2001,"08",1
"62","AK","AK0082","AK0082-002","AKIAK SCHOOL/COMMUNITY LIBRARY","M","AKIAK","BETHEL","99552","0227","P.O. BOX 52227","AKIAK","99552","0227","9077657325","NO","NL","SO","Y","CI1",309,309,1,0,0,0,0.3,0,0.3,19509,5400,0,0,24909,NA,NA,NA,3057,NA,24909,0,8200,248,475,14,500,2000,75,2253,0,10,1040,160,0,360,0,"Y","Y","PE",3,7,20,"02","050",2001,"08",1
"63","AK","AK0085","AK0085-002","KENNY LAKE PUBLIC LIBRARY","MILE 5 EDGERTON HIGHWAY","KENNY LAKE","VALDEZ-CORDOVA","99573","9704","HC60 BOX 223","KENNY LAKE","99573","9704","9078223015","NO","NP","MO","Y","CI2",410,410,1,0,1,0,0,0.08,0.08,1126,6300,0,3586,11012,NA,NA,NA,2901,NA,9672,1700,5500,300,650,4,936,2343,25,3802,0,47,676,759,0,176,8,"Y","Y","PE",1,1,5,"02","261",2001,"08",1
"64","AK","AK0091","AK0091-002","TULUKSAK SCHOOL/COMMUNITY LIBRARY","#1 TULUKSAK","TULUKSAK","BETHEL","99679","0115","P.O. BOX 115","TULUKSAK","99679","0115","9076956989","NO","NL","SO","Y","CI1",428,428,1,0,0,0,0.5,0.25,0.75,26708,5400,0,0,32108,NA,NA,NA,5004,NA,32200,0,7480,65,420,23,1000,2100,60,2653,0,25,1870,240,0,0,22,"Y","Y","PE",1,1,30,"02","050",2001,"08",1
"65","AK","AK0094","AK0094-010","TUZZY CONSORTIUM LIBRARY","M","BARROW","NORTH SLOPE","99723","7337","P.O. BOX 749","BARROW","99723","0749","9078521720","NO","MJ","MO","Y","CO1",7367,7367,1,7,0,2,3,6,9,504353,50400,102000,0,656753,444759,91926,536685,84681,31391,652757,0,32799,1003,2163,185,5752,21595,1105,13543,25,548,2273,788,8000,8000,49,"Y","Y","PE",11,37,120,"02","185",2001,"08",1
"66","AK","AK0095","AK0095-002","AKIACHAK SCHOOL COMMUNITY LIBRARY","#1 MAIN STREET","AKIACHAK","BETHEL","99551","0100","P.O. BOX 51100","AKIACHAK","99551","0100","9078254812","NO","NL","SO","Y","CI1",585,585,1,0,0,0,0.3,0,0.3,36545,5400,0,0,41945,NA,NA,NA,10723,NA,42090,0,10282,110,443,46,500,6054,86,1208,3,14,1003,190,0,360,25,"Y","Y","PE",2,3,30,"02","050",2001,"08",2
"67","AK","AK0097","AK0097-002","ESTHER GREENWALD LIBRARY","366 GARTEEMO HIGHWAY","HOONAH","SKAGWAY-ANGOON","99829","0157","P.O. BOX 157","HOONAH","99829","0157","9079453611","NO","CI","SO","Y","CI1",860,860,1,0,0,0,0.63,0.7,1.33,65813,11393,4748,0,81954,NA,NA,NA,13747,NA,103203,0,17240,52,957,28,1225,29050,588,16927,0,131,10894,10866,1200,2450,12,"Y","Y","PE",2,7,403,"02","232",2001,"08",1
"68","AK","AK0099","AK0099-002","MOOSE PASS PUBLIC LIBRARY","DEPOT ROAD & SEWARD HIGHWAY","MOOSE PASS","KENAI PENINSULA","99631","M","GENERAL DELIVERY","MOOSE PASS","99631","M","9072883111","NO","NP","SO","N","CI2",253,253,1,0,0,0,0,0,0,0,4752,0,62,4814,NA,NA,NA,2919,NA,4415,0,4695,179,220,9,480,609,28,831,0,2,239,100,55,419,8,"Y","Y","PE",0,1,6,"02","122",2001,"08",1
"69","AK","AK0101","AK0101-002","SAND POINT COMMUNITY LIBRARY","M","SAND POINT","ALEUTIANS EAST","99661","0249","P.O. BOX 269","SAND POINT","99661","0269","9073832393","NO","CI","SO","Y","CI1",952,952,1,0,0,0,0.25,0,0.25,2325,6300,0,0,8625,NA,NA,NA,2230,NA,8625,0,7500,45,415,45,480,13200,1200,17700,0,45,12000,670,1000,0,88,"Y","Y","PE",3,12,150,"02","013",2001,"08",1
"70","AK","AK0102","AK0102-002","EGEGIK VILLAGE LIBRARY","975 AIRPORT WAY","EGEGIK","LAKE & PENINSULA","99579","M","P.O. BOX 29","EGEGIK","99579","0029","9072332208","NO","NL","SO","Y","CI1",116,116,1,0,0,0,0.38,0,0.38,7000,6300,4000,0,17300,NA,NA,NA,796,NA,14132,0,6225,281,360,44,750,1200,70,3000,0,0,776,560,0,0,0,"N","N",NA,0,0,0,"02","164",2001,"08",2
"71","AK","AK0103","AK0103-002","TRAPPER CREEK LIBRARY ASSOCIATION","MILE 115 PARKS HIGHWAY","TRAPPER CREEK","MATANUSKA-SUSITNA","99683","0388","P.O. BOX 13388","TRAPPER CREEK","99683","0388","9077331546","NO","NP","SO","Y","CI2",957,957,1,0,0,0,0.63,0,0.63,27750,6300,1275,513,35838,NA,NA,NA,6495,NA,34066,0,7780,472,283,34,1250,2214,125,3823,0,228,1483,142,48,1625,45,"Y","Y","PE",1,2,15,"02","170",2001,"08",1
"72","AK","AK0104","AK0104-002","HOLY CROSS SCHOOL/COMMUNITY LIBRARY","#1 HUSKY WAY","HOLY CROSS","YUKON-KOYUKUK","99602","0210","P.O. BOX 210","HOLY CROSS","99602","0210","9074767131","NO","NP","SO","Y","CI1",227,227,1,0,0,0,0.38,0,0.38,7702,6300,3898,3500,21400,NA,NA,NA,2499,NA,21398,0,5590,50,45,26,750,5000,100,2160,0,0,1800,3590,0,0,0,"N","N",NA,0,0,0,"02","290",2001,"08",1
"73","AK","AK0108","AK0108-002","OLD HARBOR LIBRARY","THREE SAINTS AVENUE","OLD HARBOR","KODIAK ISLAND","99643","0109","P.O. BOX 69","OLD HARBOR","99643","0069","9072862307","NO","CI","SO","Y","CI1",237,237,1,0,0,0,1.25,0,1.25,7000,6300,0,0,13300,NA,NA,NA,3326,NA,13400,0,3100,100,300,10,960,1200,25,1010,0,0,410,116,0,0,4,"N","N",NA,0,0,0,"02","150",2001,"08",1
"74","AK","AK0109","AK0109-002","RUSSIAN MISSION COMMUNITY/SCHOOL LIBRARY","M","RUSSIAN MISSION","WADE HAMPTON","99657","0090","P.O. BOX 49","RUSSIAN MISSION","99657","0049","9075845111","NO","CI","SO","Y","CI1",296,296,1,0,0,0,0.35,0,0.35,8000,6300,0,0,14300,NA,NA,NA,3110,NA,14354,0,500,52,108,25,672,980,60,613,0,0,331,505,0,0,0,"Y","Y","PE",1,1,5,"02","270",2001,"08",1
"75","AK","AK0111","AK0111-002","AKUTAN PUBLIC LIBRARY","8 BAYVIEW DRIVE","AKUTAN","ALEUTIANS EAST","99553","0026","1600 A STREET #103","ANCHORAGE","99501","0226","9076982205","NO","CI","SO","Y","CI1",713,713,1,0,0,0,1.8,0.9,2.7,17419,6300,0,0,23719,13960,1462,15422,2404,5893,23719,0,6997,146,179,13,1950,1800,50,948,0,0,263,542,670,1993,54,"Y","Y","PE",1,3,15,"02","013",2001,"08",2
"76","AK","AK0112","AK0112-002","FALSE PASS PUBLIC LIBRARY","180 UNIMAK DRIVE","FALSE PASS","ALEUTIANS EAST","99583","0050","P.O. BOX 15","FALSE PASS","99583","0015","9075482233","NO","CI","SO","Y","CI1",64,64,1,0,0,0,0.45,0.05,0.5,40083,6300,0,0,46383,NA,NA,NA,8450,NA,52434,129560,3200,40,286,30,900,1500,80,5254,0,94,376,208,0,0,20,"N","N",NA,0,0,0,"02","013",2001,"08",2
"77","AK","AK0113","AK0113-002","OUZINKIE TRIBAL MEDIA CENTER","110 THIRD STREET","OUZINKIE","KODIAK ISLAND","99644","0130","P.O. BOX 130","OUZINKIE","99644","0130","9076802323","NO","NL","SO","Y","CI1",225,225,1,0,0,0,0.55,0,0.55,7000,6300,4000,0,17300,NA,NA,NA,3744,NA,16497,0,800,3,82,12,1144,800,25,670,0,0,250,0,0,1958,10,"Y","Y","PE",1,1,10,"02","150",2001,"08",1
"78","AK","AK0114","AK0114-002","ST. GEORGE ISLAND SCHOOL/COMMUNITY LIBRARY","NO. 1 ELEMENTARY SCHOOL ROAD","ST. GEORGE","ALEUTIANS WEST","99591","0959","P.O. BOX 959","ST. GEORGE","99591","0959","9078592229","NO","CI","SO","Y","CI1",152,152,1,0,0,0,0.25,0,0.25,10707,4500,0,0,15207,NA,NA,NA,2677,NA,15207,0,7452,760,194,39,480,1500,25,1764,0,0,1335,300,0,561,16,"Y","Y","PE",2,8,20,"02","016",2001,"08",2
"79","AK","AK0115","AK0115-002","UNALASKA PUBLIC LIBRARY","64 ELEANOR DRIVE","UNALASKA","ALEUTIANS WEST","99685","0610","P.O. BOX 610","UNALASKA","99685","0610","9075815060","NO","CI","SO","Y","CI2",4283,4283,1,0,0,1,1,3.38,4.38,418014,6300,0,0,424314,171307,52482,223789,37334,116523,377646,0,9405,212,1721,77,3484,38635,2340,71022,28,1284,6247,3224,1250,15353,10,"Y","Y","PE",5,23,450,"02","016",2001,"08",1
"80","AK","AK0116","AK0116-002","ANIAK PUBLIC LIBRARY","270 RIVERFRONT DRIVE","ANIAK","M","99557","0270","P.O. BOX 270","ANIAK","99557","0270","9076754435","NO","CI","SO","Y","CI1",572,572,1,0,0,0,0.25,0,0.25,0,6300,6000,300,12600,NA,NA,NA,2900,NA,12600,0,5000,210,550,25,510,816,50,875,0,25,243,46,0,0,30,"Y","Y","PE",0,1,-1,"02","M",2001,"08",2
"81","AK","AK0117","AK0117-002","HYDER PUBLIC LIBRARY","#50 MAIN STREET","HYDER","M","99923","0050","P.O. BOX 50","HYDER","99923","0050","2506362367","NO","NP","SO","Y","CI1",97,97,1,0,0,0,0.25,0,0.25,0,6300,0,8500,14800,NA,NA,NA,6496,NA,19361,0,5000,45,550,70,1785,1400,150,1517,0,30,421,159,0,229,0,"Y","Y","PE",1,1,10,"02","M",2001,"08",2
"82","AK","AK0118","AK0118-002","KAKE COMMUNITY/SCHOOL LIBRARY","175 LIBRARY PLACE","KAKE","M","99830","0450","P.O. BOX 450","KAKE","99830","0450","9077853741","NO","CI","SO","Y","CI1",710,710,1,0,0,0,0.45,0,0.45,17600,6300,0,0,23900,NA,NA,NA,5123,NA,13534,0,9700,200,80,12,864,6054,60,5615,0,25,4000,30,0,0,0,"Y","Y","PE",1,1,15,"02","M",2001,"08",2
"83","AK","AK0119","AK0119-002","KOYUKUK COMMUNITY LIBRARY","100 SPRUCE ROAD","KOYUKUK","M","99754","0029","P.O. BOX 49","KOYUKUK","99754","0049","9079272245","NO","CI","SO","Y","CI1",101,101,1,0,0,0,0.25,0.25,0.5,7000,6300,0,0,13300,NA,NA,NA,1705,NA,9160,0,3000,0,55,12,520,780,104,2422,0,0,1386,64,0,0,6,"N","N",NA,0,0,0,"02","M",2001,"08",1
"84","AK","AK0120","AK0120-002","SHAGELUK SCHOOL/COMMUNITY LIBRARY","100 MAIN STREET","SHAGELUK","M","99665","0071","P.O. BOX 53","SHAGELUK","99665","0053","9074738233","NO","CI","SO","Y","CI1",129,129,1,0,0,0,0.5,0,0.5,4400,6300,14689,0,25389,NA,NA,NA,4832,NA,25388,0,4550,109,191,11,960,1000,60,1442,0,0,906,150,0,196,4,"Y","Y","PE",1,2,12,"02","M",2001,"08",2
"85","AK","AK0121","AK0121-002","ANVIK COMMUNITY/SCHOOL LIBRARY","M","ANVIK","UNORGANIZED","99558","0100","P.O. BOX 90","ANVIK","99558","0090","9076636348","NO","CI","SO","Y","CI1",104,104,1,0,0,0,0.3,0,0.3,2000,6300,8517,0,16817,NA,NA,NA,4310,NA,16817,0,2500,0,70,10,576,750,30,500,0,0,139,350,0,0,5,"Y","Y","PE",1,2,10,"02","M",2001,"08",2
"86","AK","AK0122","AK0122-002","GRAYLING COMMUNITY/SCHOOL LIBRARY","M","GRAYLING","UNORGANIZED","99590","0100","P.O. BOX 90","GRAYLING","99590","0090","9074535135","NO","CI","SO","Y","CI1",194,194,1,0,0,0,0.6,0,0.6,7000,6300,0,0,13300,NA,NA,NA,4950,NA,14450,0,5434,0,218,8,576,1215,48,4326,0,0,3112,786,0,0,0,"N","N",NA,0,0,0,"02","M",2001,"08",1
"87","AK","AK0123","AK0123-002","KLAWOCK PUBLIC LIBRARY","NORTH PARK STREET","KLAWOCK","UNORGANIZED","99925","0100","P.O. BOX 469","KLAWOCK","99925","0469","9077552542","NO","CI","SO","Y","CI1",854,854,1,0,0,0,0.38,0,0.38,21640,4725,0,0,26365,NA,NA,NA,2327,NA,22500,0,3000,54,156,8,480,766,6,1431,0,0,397,0,0,0,5,"Y","Y","PE",1,2,5,"02","M",2001,"08",2
"88","AL","AL0001","100-000","CARL ELLIOTT REGIONAL LIBRARY","98 EAST 18TH STREET","JASPER","WALKER","35501","5491","98 18TH STREET EAST","JASPER","35501","5491","2052212568","HQ","MJ","SO","N","MC1",68002,67361,0,0,0,1,3,0.5,3.5,68925,104997,0,34328,208250,114423,0,114423,38334,58096,210853,0,140097,3203,3172,302,2232,164143,1225,2204,62,541,159,0,0,221,0,"N","Y","ST",3,0,0,"01","127",2001,"05",2
"89","AL","AL0002","100-001","ARLEY PUBLIC LIBRARY","P.O. BOX 146","ARLEY","WINSTON","35541","0146","P.O. BOX 146","ARLEY","35541","0146","2053870129","ME","CI","SO","Y","CI1",373,369,1,0,0,0,0.5,0,0.5,7330,0,9000,1000,17330,NA,NA,NA,10029,NA,17330,0,5169,0,31,18,1040,1200,80,3745,0,54,1472,162,5000,0,12,"Y","Y","PE",0,2,-1,"01","133",2001,"05",2
"90","AL","AL0003","100-002","CORDOVA PUBLIC LIBRARY","130 MAIN STREET","CORDOVA","WALKER","35550","1415","130 MAIN STREET","CORDOVA","35550","1415","2054839578","ME","CI","SO","Y","CI1",2478,2455,1,0,0,0,0.5,0,0.5,11955,0,4000,1000,16955,NA,NA,NA,5109,NA,16955,0,8463,0,0,0,1040,7969,937,5463,0,13,1245,200,0,261,0,"Y","Y","PE",0,2,-1,"01","127",2001,"05",2
"91","AL","AL0004","100-003","DORA PUBLIC LIBRARY","1485 SHARON BLVD (PO BOX 700)","DORA","WALKER","35062","0700","P.O. BOX 700","DORA","35062","0700","2056483211","ME","CI","SO","Y","CI1",2115,2095,1,0,0,0,1,0,1,17000,0,4000,1000,22000,NA,NA,NA,5100,NA,22000,0,6949,0,0,0,2080,6802,209,3323,0,0,2050,196,0,720,0,"Y","Y","PE",0,2,-1,"01","127",2001,"05",2
"92","AL","AL0005","100-004","DOUBLE SPRINGS PUBLIC LIBRARY","BLAKE DRIVE (PO BOX 555)","DOUBLE SPRINGS","WINSTON","35553","0555","P.O. BOX 555","DOUBLE SPRINGS","35553","0555","2054892412","ME","CI","SO","Y","CI1",1271,1259,1,0,0,0,1,0,1,20720,0,4000,1000,25720,NA,NA,NA,5029,NA,25720,0,9235,195,350,12,2080,3945,1611,7130,0,36,3701,1522,0,200,0,"Y","Y","PE",1,2,-1,"01","133",2001,"05",2
"93","AL","AL0006","100-005","HALEYVILLE PUBLIC LIBRARY","913 20TH STREET","HALEYVILLE","WINSTON","35565","1323","913 20TH STREET","HALEYVILLE","35565","1323","2054867450","ME","CI","SO","Y","CI1",4370,4329,1,0,0,0,1,1,2,52695,0,4000,1000,57695,NA,NA,NA,5714,NA,57695,1295,8550,40,93,29,2496,6813,3242,11109,7,155,4614,817,0,1208,0,"Y","Y","PE",1,2,-1,"01","133",2001,"05",2
"94","AL","AL0007","100-006","JASPER PUBLIC LIBRARY","98 18TH STREET EAST","JASPER","WALKER","35501","5491","98 18TH STREET EAST","JASPER","35501","5491","2052218512","ME","CI","SO","Y","CI1",14423,14287,1,0,0,0,1,2,3,159664,0,0,13355,173019,102199,19578,121777,25877,25365,173019,0,51770,594,857,80,2340,44052,9704,85172,42,218,35046,1172,0,2500,0,"Y","Y","PE",0,4,-1,"01","127",2001,"05",2
"95","AL","AL0009","100-008","SUMITON PUBLIC LIBRARY","STATE STREET (PO BOX 10)","SUMITON","WALKER","35148","0010","P.O. BOX 10","SUMITON","35148","0010","2056487451","ME","CI","SO","Y","CI1",2773,2747,1,0,0,0,0.75,0.75,1.5,28002,0,4000,1000,33002,NA,NA,NA,5109,NA,33002,0,9750,16,21,2,1976,2785,1107,9682,8,42,3281,782,0,720,0,"Y","Y","PE",0,2,-1,"01","127",2001,"05",2
"96","AL","AL0010","101-000","CHEAHA REGIONAL LIBRARY","935 COLEMAN STREET","HEFLIN","CLEBURNE","36264","1313","935 COLEMAN STREET","HEFLIN","36264","1313","2564637125","HQ","MJ","MA","Y","MC2",75565,74852,0,0,2,0,1,2,3,8450,93710,0,14300,116460,43730,7130,50860,39750,20650,111260,0,15390,1378,63,9,5590,1123,884,66466,267,186,17435,0,750,250,50,"Y","Y","PE",2,3,3,"01","029",2001,"05",1
"97","AL","AL0011","101-001","ANNIE L. AWBREY PUBLIC LIBRARY","736 COLLEGE STREET","ROANOKE","RANDOLPH","36274","1616","736 COLLEGE STREET","ROANOKE","36274","1616","3348632632","ME","CI","SO","Y","CI1",6348,6288,1,0,0,0,1,4,5,71154,7184,0,1200,79538,52249,2885,55134,16618,6586,78338,0,21140,580,40,46,2340,11989,1256,21644,19,199,4752,456,200,0,5,"Y","Y","PE",0,2,12,"01","111",2001,"05",2
"98","AL","AL0012","101-002","ASHLAND CITY PUBLIC LIBRARY","113 NORTH 2ND AVENUE, W","ASHLAND","CLAY","36251","0296","P.O. BOX 296","ASHLAND","36251","0296","2563543427","ME","CI","SO","Y","CI1",2179,2158,1,0,0,0,1,2,3,33496,3117,11400,5029,53042,27445,0,27445,10567,15030,53042,0,14676,176,184,18,2032,12265,923,16033,19,24,8526,1906,3888,149,17,"Y","Y","PE",0,4,60,"01","027",2001,"05",1
"99","AL","AL0013","999-028","B. B. COMER MEMORIAL LIBRARY","314 NORTH BROADWAY AVENUE","SYLACAUGA","TALLADEGA","35150","2528","314 NORTH BROADWAY AVENUE","SYLACAUGA","35150","2528","2562490961","NO","CI","SO","Y","CI1",12091,11977,1,0,0,0.8,1.8,9.5,11.3,438078,10062,18785,68245,535170,259817,46978,306795,60207,120835,487837,124516,86925,833,754,176,2733,52027,22432,139096,74,114,55453,4154,0,8795,24,"Y","Y","PE",13,14,125,"01","121",2001,"05",1
"100","AL","AL0014","101-004","CHEROKEE COUNTY PUBLIC LIBRARY","310 MARY STREET","CENTRE","CHEROKEE","35960","2026","310 MARY STREET","CENTRE","35960","2026","2569275838","ME","CO","SO","Y","CO1",21888,21682,1,0,0,0,1,1.5,2.5,63121,11750,0,939,75810,40280,7981,48261,16476,11060,75797,0,24441,1038,78,41,1848,15013,1218,21671,9,74,1652,50,0,0,5,"Y","Y","PE",1,2,30,"01","019",2001,"05",1
"101","AL","AL0015","101-005","EARLE A. RAINWATER MEMORIAL LIBRARY","124 NINTH AVENUE SW","CHILDERSBURG","TALLADEGA","35044","1642","124 9TH AVENUE SW","CHILDERSBURG","35044","1642","2563787239","ME","CI","SO","Y","CI1",5272,5222,1,0,0,0,2,1.5,3.5,60625,5299,9232,20186,95342,44304,0,44304,22507,20081,86892,0,22907,645,300,35,2056,15079,3154,39827,41,9,10324,525,0,5716,0,"Y","Y","PE",1,8,9,"01","121",2001,"05",1
"102","AL","AL0016","101-006","LINCOLN PUBLIC LIBRARY","49 COMPLEX DRIVE","LINCOLN","TALLADEGA","35096","0001","49 COMPLEX DRIVE","LINCOLN","35096","0001","2057637244","ME","CI","SO","Y","CI1",3848,3812,1,0,0,0,1.75,0,1.75,40390,3620,4000,1800,49810,NA,NA,NA,11120,NA,51110,0,12933,150,246,25,2450,8518,2800,13963,39,45,5755,1300,200,0,25,"Y","Y","PE",1,2,50,"01","121",2001,"05",1
"103","AL","AL0017","101-007","LINEVILLE PUBLIC LIBRARY","60119 HIGHWAY 49","LINEVILLE","CLAY","36266","0482","P.O. BOX 482","LINEVILLE","36266","0001","2563965162","ME","CI","SO","Y","CI1",2577,2553,1,0,0,0,1,0.5,1.5,19535,2751,0,5000,27286,NA,NA,NA,6800,NA,27086,0,11848,240,0,5,1757,9677,1363,15046,4,11,4674,299,0,0,0,"Y","Y","PE",1,2,5,"01","027",2001,"05",2
"104","AL","AL0018","101-008","LUCILE L. MORGAN PUBLIC LIBRARY","541 ROSS STREET","HEFLIN","CLEBURNE","36264","0428","P. O. BOX 428","HEFLIN","36264","0001","2564632259","ME","CI","SO","Y","CI1",3249,3218,1,0,0,0,1,0,1,10971,3200,5000,8476,27647,NA,NA,NA,13473,NA,27151,0,8904,88,30,38,1040,3881,111,5475,0,26,2065,6,0,0,0,"Y","Y","PE",1,2,8,"01","029",2001,"05",1
"105","AL","AL0019","101-009","OXFORD PUBLIC LIBRARY","213 CHOCCOLOCCO STREET","OXFORD","CALHOUN","36203","1617","223 CHOCCOLOCCO DR.","OXFORD","36203","0001","2568311750","ME","CI","SO","Y","CI1",11571,11462,1,0,0,0,1,5.5,6.5,197500,10734,0,0,208234,125000,0,125000,25234,58000,208234,0,22517,565,1002,40,2314,14320,1666,53530,6,43,16762,609,0,0,38,"Y","Y","PE",4,3,28,"01","015",2001,"05",1
"106","AL","AL0020","999-070","TALLADEGA PUBLIC LIBRARY","202 SOUTH STREET E.","TALLADEGA","TALLADEGA","35160","2471","202 SOUTH ST. E.","TALLADEGA","35160","2471","2563624211","NO","CI","SO","Y","CI1",17123,16961,1,0,0,0,4,2.5,6.5,254590,21019,10000,35590,321199,140691,21538,162229,66023,45876,274128,0,122607,1025,93,141,2804,23236,7662,59860,75,125,15735,3188,0,4917,0,"N","Y","PE",4,4,-1,"01","121",2001,"05",2
"107","AL","AL0022","999-033","ABBEVILLE MEMORIAL LIBRARY","301 KIRKLAND STREET","ABBEVILLE","HENRY","36310","2419","301 KIRKLAND STREET","ABBEVILLE","36310","2419","3345852818","NO","CI","SO","Y","CI1",3028,2999,1,0,0,0,1,1.5,2.5,53596,8731,2301,4712,69340,28800,5390,34190,20008,20425,74623,0,28196,632,319,31,2198,15818,493,25590,1,4,7243,130,0,696,0,"Y","Y","PE",0,2,25,"01","067",2001,"05",1
"108","AL","AL0023","999-075","DOT LANEY MEMORIAL LIBRARY","30 WEST MAIN STREET","ARITON","DALE","36311","9460","PO BOX 26","ARITON","36311","9460","3347622463","ME","CI","SO","Y","CI1",736,729,1,0,0,0,0.4,0,0.4,9450,784,5000,3201,18435,NA,NA,NA,1022,NA,18435,0,5211,45,108,0,800,2012,246,1590,0,2,363,30,0,2982,8,"Y","Y","PE",0,1,6,"01","045",2001,"05",2
"109","AL","AL0024","999-035","BLANCHE R. SOLOMON MEMORIAL LIBRARY","17 PARK STREET","HEADLAND","HENRY","36345","1747","17 PARK ST.","HEADLAND","36345","1747","3346932706","NO","CI","SO","Y","CI1",3572,3538,1,0,0,0,2,0,2,62022,8731,8242,4444,83439,NA,NA,NA,20507,NA,88170,0,28541,1366,167,36,2335,9294,2015,33574,4,96,21206,381,13,0,1,"Y","Y","PE",1,2,40,"01","067",2001,"05",1
"110","AL","AL0025","999-061","TUPPER LIGHTFOOT MEMORIAL LIBRARY","164 SOUTH MAIN STREET","BRUNDIDGE","PIKE","36010","1809","164 SOUTH MAIN ST.","BRUNDIDGE","36010","1809","3347352145","NO","CI","SO","Y","CI1",2352,2330,1,0,0,1,2,2,4,67981,6851,0,2791,77623,52966,7162,60128,10549,12821,83498,3353,13618,446,1038,37,2270,9252,1275,10309,0,37,4184,327,0,450,14,"Y","Y","PE",0,3,42,"01","109",2001,"05",2
"111","AL","AL0026","999-079","OZARK-DALE COUNTY PUBLIC LIBRARY","320 JAMES STREET","OZARK","DALE","36360","2090","320 JAMES STREET","OZARK","36360","2090","3347745480","ME","MJ","SO","Y","CO2",36013,35673,1,0,0,0,1,6.1,7.1,106750,39957,11215,32648,190570,87185,6670,93855,47088,56140,197083,0,46479,656,904,114,2437,45398,10651,56886,25,107,15130,15260,483,10839,2,"Y","Y","PE",9,11,175,"01","045",2001,"05",1
"112","AL","AL0029","517-001","ELTON B. STEPHENS LIBRARY","17 SCHOOL STREET","CLIO","BARBOUR","36017","9298","17 SCHOOL STREET","CLIO","36017","9298","3343972911","ME","CI","SO","Y","CI1",2476,2453,1,0,0,0,0.5,0,0.5,5622,4937,0,1212,11771,NA,NA,NA,2232,NA,12009,0,6021,177,148,4,1012,1664,55,1418,0,1,265,0,330,0,1,"Y","Y","PE",0,1,-1,"01","005",2001,"05",2
"113","AL","AL0030","517-003","LOUISVILLE PUBLIC LIBRARY","1951 MAIN STREET","LOUISVILLE","BARBOUR","36048","0125","PO BOX 125","LOUISVILLE","36048","0125","3342665210","ME","CI","SO","Y","CI1",716,709,1,0,0,0,0.6,0,0.6,4742,3117,0,93,7952,NA,NA,NA,3288,NA,9288,0,5360,0,15,2,800,220,15,530,0,1,180,40,0,0,22,"Y","Y","PE",0,1,1,"01","005",2001,"05",2
